val_loss,epoch,step,normalization/loc,normalization/scale,fitting_loss
2.7309694290161133,159,11519,,,
,159,11519,-0.18015430867671967,1.3336797952651978,2.7843716144561768
,160,11591,,,2.7015891075134277
,161,11663,,,2.7556214332580566
,162,11735,,,2.73960542678833
,163,11807,,,2.7558770179748535
,164,11879,,,2.746889114379883
,165,11951,,,2.6871209144592285
,166,12023,,,2.730050802230835
,167,12095,,,2.7576663494110107
,168,12167,,,2.774388074874878
2.7314443588256836,169,12239,,,
,169,12239,-0.18464745581150055,1.321451187133789,2.763070821762085
,170,12311,,,2.708660840988159
,171,12383,,,2.730134963989258
,172,12455,,,2.7238805294036865
,173,12527,,,2.741945743560791
,174,12599,,,2.7510385513305664
,175,12671,,,2.763836145401001
,176,12743,,,2.72298526763916
,177,12815,,,2.7492525577545166
,178,12887,,,2.7630598545074463
2.7289857864379883,179,12959,,,
,179,12959,-0.18013086915016174,1.3370366096496582,2.759953498840332
,180,13031,,,2.7501204013824463
,181,13103,,,2.7284553050994873
,182,13175,,,2.723806619644165
,183,13247,,,2.7260544300079346
,184,13319,,,2.7339155673980713
,185,13391,,,2.724146842956543
,186,13463,,,2.68472957611084
,187,13535,,,2.718430519104004
,188,13607,,,2.724311590194702
2.7287075519561768,189,13679,,,
,189,13679,-0.18372268974781036,1.3250292539596558,2.7261531352996826
,190,13751,,,2.7394654750823975
,191,13823,,,2.72245454788208
,192,13895,,,2.750509262084961
,193,13967,,,2.774592876434326
,194,14039,,,2.7301909923553467
,195,14111,,,2.7322328090667725
,196,14183,,,2.7483952045440674
,197,14255,,,2.764796257019043
,198,14327,,,2.7628676891326904
2.7279250621795654,199,14399,,,
,199,14399,-0.18401969969272614,1.3121811151504517,2.7653262615203857
