experiment,trained_mw_angle,inferred_mw_angle,condition,frequency_normalized,fsc
subexp01_inference_angle,50,30,infer_30,0.6201923076923077,0.8530340529452727
subexp01_inference_angle,50,30,infer_30,0.6298076923076923,0.8528549153035442
subexp01_inference_angle,50,30,infer_30,0.6394230769230769,0.8374201168878411
subexp01_inference_angle,50,30,infer_30,0.6490384615384616,0.8461164409599964
subexp01_inference_angle,50,30,infer_30,0.6586538461538461,0.8449710419448587
subexp01_inference_angle,50,30,infer_30,0.6682692307692307,0.8380549906422271
subexp01_inference_angle,50,30,infer_30,0.6778846153846154,0.8365465295010798
subexp01_inference_angle,50,30,infer_30,0.6875,0.8383242250991
subexp01_inference_angle,50,30,infer_30,0.6971153846153846,0.8317359948666636
subexp01_inference_angle,50,30,infer_30,0.7067307692307693,0.8372577419717837
subexp01_inference_angle,50,30,infer_30,0.7163461538461539,0.8340338432380813
subexp01_inference_angle,50,30,infer_30,0.7259615384615384,0.8351369398773523
subexp01_inference_angle,50,30,infer_30,0.7355769230769231,0.8238004357125759
subexp01_inference_angle,50,30,infer_30,0.7451923076923077,0.841189920870764
subexp01_inference_angle,50,30,infer_30,0.7548076923076923,0.8314582119154109
subexp01_inference_angle,50,30,infer_30,0.7644230769230769,0.8340163409079541
subexp01_inference_angle,50,30,infer_30,0.7740384615384616,0.8229657110076078
subexp01_inference_angle,50,30,infer_30,0.7836538461538461,0.8177994891338354
subexp01_inference_angle,50,30,infer_30,0.7932692307692307,0.8058329994268124
subexp01_inference_angle,50,30,infer_30,0.8028846153846154,0.8103081257866053
subexp01_inference_angle,50,30,infer_30,0.8125,0.8070939170520498
subexp01_inference_angle,50,30,infer_30,0.8221153846153846,0.8122295033252127
subexp01_inference_angle,50,30,infer_30,0.8317307692307693,0.8111250603307243
subexp01_inference_angle,50,30,infer_30,0.8413461538461539,0.7923750750849622
subexp01_inference_angle,50,30,infer_30,0.8509615384615384,0.8074191290674435
subexp01_inference_angle,50,30,infer_30,0.8605769230769231,0.7794717632935745
subexp01_inference_angle,50,30,infer_30,0.8701923076923077,0.789799959129228
subexp01_inference_angle,50,30,infer_30,0.8798076923076923,0.7680699090819023
subexp01_inference_angle,50,30,infer_30,0.8894230769230769,0.7558702934354523
subexp01_inference_angle,50,30,infer_30,0.8990384615384616,0.7494030122521018
subexp01_inference_angle,50,30,infer_30,0.9086538461538461,0.7263063325678922
subexp01_inference_angle,50,30,infer_30,0.9182692307692307,0.7176721671275911
subexp01_inference_angle,50,30,infer_30,0.9278846153846154,0.70371471614119
subexp01_inference_angle,50,30,infer_30,0.9375,0.7073708238073686
subexp01_inference_angle,50,30,infer_30,0.9471153846153846,0.6914855871030166
subexp01_inference_angle,50,30,infer_30,0.9567307692307693,0.6893620766276823
subexp01_inference_angle,50,30,infer_30,0.9663461538461539,0.681224364195603
subexp01_inference_angle,50,30,infer_30,0.9759615384615384,0.6684419912547973
subexp01_inference_angle,50,30,infer_30,0.9855769230769231,0.6635856892296149
subexp01_inference_angle,50,30,infer_30,0.9951923076923077,0.6524806116673004
subexp01_inference_angle,50,40,infer_40,0.004807692307692308,1.0
subexp01_inference_angle,50,40,infer_40,0.014423076923076924,0.9999168809211694
subexp01_inference_angle,50,40,infer_40,0.02403846153846154,0.9995242117062542
subexp01_inference_angle,50,40,infer_40,0.03365384615384615,0.997121775302526
subexp01_inference_angle,50,40,infer_40,0.04326923076923077,0.9956990216380124
subexp01_inference_angle,50,40,infer_40,0.052884615384615384,0.9898121473063528
subexp01_inference_angle,50,40,infer_40,0.0625,0.9852157920068116
subexp01_inference_angle,50,40,infer_40,0.07211538461538461,0.9782114446108665
subexp01_inference_angle,50,40,infer_40,0.08173076923076923,0.9767876638869597
subexp01_inference_angle,50,40,infer_40,0.09134615384615384,0.9719646105334969
subexp01_inference_angle,50,40,infer_40,0.10096153846153846,0.9736513012228716
subexp01_inference_angle,50,40,infer_40,0.11057692307692307,0.9637853776163928
subexp01_inference_angle,50,40,infer_40,0.1201923076923077,0.9579880448608681
subexp01_inference_angle,50,40,infer_40,0.12980769230769232,0.9557858484104299
subexp01_inference_angle,50,40,infer_40,0.13942307692307693,0.9537883354886915
subexp01_inference_angle,50,40,infer_40,0.14903846153846154,0.9475090768120905
subexp01_inference_angle,50,40,infer_40,0.15865384615384615,0.9368234488957441
subexp01_inference_angle,50,40,infer_40,0.16826923076923078,0.9444767732896474
subexp01_inference_angle,50,40,infer_40,0.1778846153846154,0.9376900188235902
subexp01_inference_angle,50,40,infer_40,0.1875,0.9408454584000105
subexp01_inference_angle,50,40,infer_40,0.1971153846153846,0.9425058668871115
